artistName,trackName,Minutes Played
Shawn Mendes,Señorita,0.63
Shawn Mendes,Treat You Better,3.13
Shawn Mendes,There's Nothing Holdin' Me Back,1.13
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,0.08
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.32
Ed Sheeran,Thinking out Loud,4.69
Céline Dion,It's All Coming Back to Me Now,3.77
Ed Sheeran,Perfect,4.39
Ed Sheeran,Afterglow,3.09
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Enchanted,5.87
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.04
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.64
Taylor Swift,Love Story,2.95
Taylor Swift,Love Story,3.92
Susan Egan,I Won't Say (I'm In Love),2.34
Taylor Swift,Tim McGraw,3.87
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Ed Sheeran,Shape of You,3.9
Taylor Swift,willow,3.58
Céline Dion,I Surrender,0.33
Luis Fonsi,Despacito,0.06
Justin Bieber,Sorry,1.24
Taylor Swift,tolerate it,0.01
Justin Bieber,Baby,0.1
Justin Bieber,Baby,0.54
Luis Fonsi,Despacito - Remix,0.83
Taylor Swift,tolerate it,0.22
Taylor Swift,Red,3.72
Taylor Swift,this is me trying,0.31
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,willow,3.58
Taylor Swift,Tim McGraw,2.76
Taylor Swift,Tim McGraw,1.1
Taylor Swift,Enchanted,5.87
Taylor Swift,Love Story,2.83
Taylor Swift,Red,3.72
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Taylor Swift,willow,3.58
Taylor Swift,evermore (feat. Bon Iver),0.92
Taylor Swift,willow,0.06
Taylor Swift,Red,0.73
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Ed Sheeran,Afterglow,3.09
Taylor Swift,willow,1.04
Taylor Swift,willow,2.54
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Taylor Swift,evermore (feat. Bon Iver),5.07
Ed Sheeran,Afterglow,3.09
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Enchanted,5.87
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Red,3.72
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Ed Sheeran,Afterglow,3.09
Justin Bieber,Mistletoe,3.05
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,willow,3.58
Taylor Swift,Enchanted,5.87
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Red,3.72
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Ed Sheeran,Perfect,4.39
Ed Sheeran,Perfect,4.39
Ed Sheeran,Perfect,4.39
Ed Sheeran,Shape of You,3.9
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,exile (feat. Bon Iver),3.08
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Ed Sheeran,Afterglow,3.09
Taylor Swift,Enchanted,5.87
Taylor Swift,willow,1.6
Ed Sheeran,Thinking out Loud,0.36
Taylor Swift,willow,3.58
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Perfect,4.39
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Ed Sheeran,Lego House,3.08
Ed Sheeran,Tenerife Sea,4.02
Ed Sheeran,Autumn Leaves - Deluxe Edition,3.35
Ed Sheeran,One,0.24
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Ed Sheeran,Thinking out Loud,4.69
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Lego House,3.08
Ed Sheeran,Tenerife Sea,4.02
Ed Sheeran,Autumn Leaves - Deluxe Edition,3.35
Ed Sheeran,One,4.21
Ed Sheeran,Kiss Me,0.56
Ed Sheeran,Photograph,4.32
Taylor Swift,willow,3.58
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Taylor Swift,tolerate it,2.99
Taylor Swift,tolerate it,1.11
Taylor Swift,Love Story,3.92
Taylor Swift,Enchanted,5.87
Taylor Swift,Tim McGraw,3.87
Ed Sheeran,Perfect,4.39
Ed Sheeran,Shape of You,3.9
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Red,3.72
Taylor Swift,this is me trying,3.25
Taylor Swift,cardigan,3.99
Taylor Swift,willow,1.62
Céline Dion,The Power of Love,5.71
Taylor Swift,Red,3.72
Susan Egan,I Won't Say (I'm In Love),2.34
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",0.66
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",3.22
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",1.5
Ed Sheeran,Shape of You,3.9
Taylor Swift,willow,3.58
Céline Dion,The Power of Love,5.44
Taylor Swift,evermore (feat. Bon Iver),3.26
Taylor Swift,Tim McGraw,3.87
Lea Salonga,A Whole New World,2.68
Céline Dion,I Surrender,1.37
gnash,"i hate u, i love u (feat. olivia o'brien)",1.31
Taylor Swift,willow,0.23
Ed Sheeran,Afterglow,3.09
Shawn Mendes,There's Nothing Holdin' Me Back,2.37
Shawn Mendes,Treat You Better,0.65
Dean Lewis,Be Alright,0.0
Shawn Mendes,There's Nothing Holdin' Me Back,0.34
Shawn Mendes,Treat You Better,0.06
Shawn Mendes,Wonder,0.62
Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2.04
Shawn Mendes,In My Blood,1.45
Shawn Mendes,Nervous,1.73
Shawn Mendes,A Little Too Much,1.06
Shawn Mendes,Stitches,1.45
Shawn Mendes,If I Can't Have You,1.09
Shawn Mendes,Where Were You In The Morning?,1.46
Shawn Mendes,Mercy,0.81
Shawn Mendes,Fallin' All In You,1.92
Shawn Mendes,Don't Be A Fool,2.1
Shawn Mendes,Perfectly Wrong,1.81
Shawn Mendes,Something Big,0.5
Shawn Mendes,Señorita,3.18
Shawn Mendes,Treat You Better,2.67
Taylor Swift,Our Song,3.35
Taylor Swift,Invisible,1.52
Céline Dion,Introduction,0.24
Céline Dion,Love Can Move Mountains,1.44
Bon Iver,Rosyln,1.16
Bon Iver,Skinny Love,1.71
Bon Iver,For Emma,1.3
Bon Iver,Holocene,0.61
Taylor Swift,Tim McGraw,0.76
Ed Sheeran,Afterglow,3.09
Céline Dion,The Power of Love,5.71
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,Tim McGraw,3.87
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Céline Dion,It's All Coming Back to Me Now,0.14
Susan Egan,I Won't Say (I'm In Love),2.34
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,Enchanted,5.87
Ed Sheeran,Thinking out Loud,4.69
Ed Sheeran,Perfect,4.39
Taylor Swift,You Belong With Me,0.09
Taylor Swift,You Belong With Me,3.78
Ed Sheeran,Shape of You,3.9
Taylor Swift,Red,3.72
Taylor Swift,exile (feat. Bon Iver),3.32
Taylor Swift,exile (feat. Bon Iver),1.06
Taylor Swift,exile (feat. Bon Iver),3.81
Taylor Swift,Love Story,3.92
Céline Dion,I Surrender,0.57
Céline Dion,Where Does My Heart Beat Now,0.18
Taylor Swift,willow,3.58
Taylor Swift,evermore (feat. Bon Iver),5.07
Lea Salonga,A Whole New World,1.38
Lea Salonga,A Whole New World,2.76
Ed Sheeran,Afterglow,1.62
Ed Sheeran,Afterglow,3.68
Ed Sheeran,Perfect,4.39
Ed Sheeran,Shape of You,3.9
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,0.75
Ed Sheeran,Shape of You,2.28
Ed Sheeran,Shape of You,1.62
Ed Sheeran,Perfect,0.58
Ed Sheeran,Perfect,0.14
Ed Sheeran,Perfect,4.72
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Thinking out Loud,0.0
Ed Sheeran,Thinking out Loud,4.69
Ed Sheeran,Lego House,0.15
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Thinking out Loud,0.62
Ed Sheeran,Afterglow,0.0
Ed Sheeran,Shape of You,2.32
Bon Iver,AUATC,0.48
Shawn Mendes,Señorita,3.18
Ed Sheeran,Perfect,2.65
Taylor Swift,exile (feat. Bon Iver),4.76
Shawn Mendes,Señorita,3.18
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Afterglow,3.09
Taylor Swift,Enchanted,5.87
Céline Dion,Where Does My Heart Beat Now,4.55
Céline Dion,I Surrender,0.07
Céline Dion,It's All Coming Back to Me Now,0.09
Taylor Swift,You Belong With Me,3.85
Ed Sheeran,Perfect,4.39
Taylor Swift,Red,3.72
Taylor Swift,Tim McGraw,3.87
Susan Egan,I Won't Say (I'm In Love),2.34
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",0.45
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",0.26
Taylor Swift,this is me trying,0.13
Taylor Swift,willow,3.58
Ed Sheeran,Perfect,4.39
Taylor Swift,evermore (feat. Bon Iver),5.07
Shawn Mendes,Señorita,3.18
Taylor Swift,exile (feat. Bon Iver),4.76
Ed Sheeran,Perfect,4.39
Ed Sheeran,Shape of You,3.9
Taylor Swift,Love Story,3.92
Taylor Swift,You Belong With Me,0.48
Taylor Swift,Enchanted,5.87
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Perfect,4.39
Taylor Swift,willow,1.09
Taylor Swift,willow,3.69
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,You Belong With Me,3.85
Ed Sheeran,Afterglow,0.81
Ed Sheeran,Afterglow,1.68
Shawn Mendes,Señorita,3.18
Céline Dion,I Surrender,0.11
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,6.55
Taylor Swift,Tim McGraw,3.87
Ed Sheeran,Shape of You,3.9
Shawn Mendes,Señorita,3.18
Taylor Swift,exile (feat. Bon Iver),4.76
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Lea Salonga,A Whole New World,2.68
Shawn Mendes,Señorita,3.18
Céline Dion,It's All Coming Back to Me Now,0.25
Taylor Swift,evermore (feat. Bon Iver),5.07
Shawn Mendes,There's Nothing Holdin' Me Back,1.87
Shawn Mendes,Stitches,1.02
Shawn Mendes,Señorita,0.79
Shawn Mendes,Señorita,3.31
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,Red,3.72
Taylor Swift,Enchanted,5.87
Ed Sheeran,Afterglow,3.09
Céline Dion,Where Does My Heart Beat Now,4.55
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Ed Sheeran,Thinking out Loud,4.69
Céline Dion,It's All Coming Back to Me Now,2.35
Shawn Mendes,Señorita,3.18
Shawn Mendes,Where Were You In The Morning?,3.0
Shawn Mendes,Señorita,3.18
Taylor Swift,willow,3.58
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,tolerate it,4.09
Taylor Swift,champagne problems,4.07
Taylor Swift,gold rush,0.22
Shawn Mendes,There's Nothing Holdin' Me Back,0.11
Shawn Mendes,Señorita,3.18
Shawn Mendes,Treat You Better,3.13
Taylor Swift,Red,3.72
Taylor Swift,Tim McGraw,5.87
Taylor Swift,You Belong With Me,1.93
Taylor Swift,You Belong With Me,1.61
Céline Dion,It's All Coming Back to Me Now,0.04
Taylor Swift,You Belong With Me,0.32
Taylor Swift,willow,3.58
Taylor Swift,Enchanted,5.87
Ed Sheeran,Thinking out Loud,4.69
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,Love Story,3.92
Taylor Swift,Tim McGraw,3.87
Ed Sheeran,Shape of You,3.9
Taylor Swift,Red,0.6
Ed Sheeran,Perfect,4.39
Lata Mangeshkar,Mere Naseeb Mein - Naseeb / Soundtrack Version,0.63
Taylor Swift,exile (feat. Bon Iver),0.11
Bhupen Hazarika,"Dil Hoom Hoom Kare (From ""Rudaali"") - Female Version",1.92
Ed Sheeran,Afterglow,3.22
Taylor Swift,champagne problems,4.07
Kristen Bell,Some Things Never Change,1.01
Taylor Swift,Love Story,3.92
Taylor Swift,evermore (feat. Bon Iver),5.07
Ed Sheeran,Shape of You,3.4
Ed Sheeran,Shape of You,0.27
Taylor Swift,Love Story,0.13
Taylor Swift,Love Story,3.79
Taylor Swift,Red,1.25
Taylor Swift,Red,0.14
Ed Sheeran,Perfect,4.39
Ed Sheeran,Afterglow,3.09
Taylor Swift,Tim McGraw,3.87
Ed Sheeran,Thinking out Loud,0.09
Taylor Swift,evermore (feat. Bon Iver),5.07
Ed Sheeran,Shape of You,3.9
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,exile (feat. Bon Iver),0.4
Ed Sheeran,Afterglow,3.09
Shawn Mendes,Señorita,3.18
Taylor Swift,Tim McGraw,0.32
Taylor Swift,Love Story,0.79
Taylor Swift,Enchanted,5.87
Ed Sheeran,Thinking out Loud,0.18
Ed Sheeran,Perfect,4.39
Ed Sheeran,Afterglow,3.09
Taylor Swift,evermore (feat. Bon Iver),2.42
Ed Sheeran,Tenerife Sea,3.33
Ed Sheeran,Photograph,0.5
Ed Sheeran,Kiss Me,0.94
Ed Sheeran,Give Me Love,0.33
Ed Sheeran,She,1.41
Ed Sheeran,Thinking out Loud,0.04
Ed Sheeran,Tenerife Sea,0.0
Ed Sheeran,Autumn Leaves - Deluxe Edition,2.88
Shawn Mendes,There's Nothing Holdin' Me Back,0.0
Shawn Mendes,Mercy,0.03
Shawn Mendes,Mercy,2.16
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Shawn Mendes,Mercy,0.28
Shawn Mendes,Señorita,3.18
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Shape of You,3.9
Shawn Mendes,Treat You Better,0.59
Shawn Mendes,Treat You Better,2.56
Ed Sheeran,Tenerife Sea,4.02
Ed Sheeran,Thinking out Loud,3.92
Taylor Swift,Tim McGraw,3.87
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,tolerate it,4.09
Taylor Swift,mad woman,3.95
Taylor Swift,Love Story,3.92
Taylor Swift,willow,3.58
Taylor Swift,this is me trying,3.25
Taylor Swift,cardigan,2.14
Taylor Swift,Blank Space,0.04
Taylor Swift,invisible string,0.18
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,exile (feat. Bon Iver),4.76
Ed Sheeran,Thinking out Loud,4.69
Ed Sheeran,Shape of You,3.9
Taylor Swift,Enchanted,5.87
Taylor Swift,You Belong With Me,1.71
Ed Sheeran,Perfect,1.58
Taylor Swift,Red,3.72
Taylor Swift,Love Story,2.42
Ed Sheeran,Afterglow,3.09
Taylor Swift,willow,3.58
Ed Sheeran,Tenerife Sea,4.02
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,exile (feat. Bon Iver),4.76
Ed Sheeran,Thinking out Loud,4.69
Ed Sheeran,Shape of You,3.9
Taylor Swift,Enchanted,5.87
Taylor Swift,You Belong With Me,1.59
Taylor Swift,You Belong With Me,2.27
Ed Sheeran,Perfect,4.39
Taylor Swift,Red,3.72
Taylor Swift,Love Story,2.91
Ed Sheeran,Afterglow,3.09
Taylor Swift,willow,0.15
Taylor Swift,willow,0.1
Ed Sheeran,Lego House,3.08
Ed Sheeran,Thinking out Loud,4.69
Taylor Swift,Enchanted,0.5
Shawn Mendes,Stitches,0.15
Ed Sheeran,Afterglow,0.72
Taylor Swift,Enchanted,2.35
Taylor Swift,Enchanted,3.02
Taylor Swift,Red,3.72
Taylor Swift,Tim McGraw,0.82
Taylor Swift,Tim McGraw,2.97
Taylor Swift,Enchanted,5.87
Ed Sheeran,Shape of You,3.9
Taylor Swift,willow,3.58
Ed Sheeran,Perfect,4.39
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,1.77
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Afterglow,3.09
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Ed Sheeran,Perfect,4.39
Ed Sheeran,Tenerife Sea,4.02
Shawn Mendes,Treat You Better,3.13
Shawn Mendes,Señorita,3.18
Ed Sheeran,Afterglow,3.09
Shawn Mendes,Mercy,2.11
Ed Sheeran,Thinking out Loud,4.69
Shawn Mendes,Stitches,0.46
Ed Sheeran,Shape of You,3.9
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Ed Sheeran,Perfect,4.39
Shawn Mendes,Treat You Better,3.13
Ed Sheeran,Tenerife Sea,4.02
Shawn Mendes,Mercy,0.54
Céline Dion,The Power of Love,5.71
Céline Dion,Where Does My Heart Beat Now,4.55
Taylor Swift,You Belong With Me,3.85
Taylor Swift,evermore (feat. Bon Iver),5.07
Shawn Mendes,Mercy,2.25
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,You Belong With Me,0.24
Taylor Swift,evermore (feat. Bon Iver),4.16
Taylor Swift,Love Story,5.11
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,Red,3.72
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,Tim McGraw,3.87
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Perfect,4.39
Ed Sheeran,Shape of You,3.9
Taylor Swift,willow,3.58
Taylor Swift,exile (feat. Bon Iver),4.76
Ed Sheeran,Thinking out Loud,4.69
Ed Sheeran,Tenerife Sea,4.02
Taylor Swift,Enchanted,5.87
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Love Story,3.92
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,Red,3.72
Taylor Swift,Tim McGraw,0.62
Taylor Swift,evermore (feat. Bon Iver),5.07
Ed Sheeran,Perfect,0.0
Taylor Swift,Enchanted,5.87
Ed Sheeran,Perfect,4.39
Taylor Swift,Red,1.24
Alan Walker,Faded,3.45
Alan Walker,Darkside,2.34
Alan Walker,All Falls Down (feat. Juliander),0.43
Alan Walker,Alone,0.65
Alan Walker,Sing Me to Sleep,0.67
Alan Walker,The Spectre,0.69
Alan Walker,On My Way,0.62
Alan Walker,Lily,0.51
Alan Walker,Lost Control,0.95
Alan Walker,Sing Me to Sleep,0.22
Alan Walker,Tired,0.42
Alan Walker,Routine,1.76
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",0.08
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.49
Taylor Swift,Love Story,3.92
Shawn Mendes,Mercy,3.48
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Ed Sheeran,Shape of You,3.9
Taylor Swift,willow,3.58
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",1.67
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",3.02
Ed Sheeran,Perfect,8.16
Taylor Swift,exile (feat. Bon Iver),4.76
Céline Dion,It's All Coming Back to Me Now,7.28
Ed Sheeran,Afterglow,3.09
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Blank Space,3.86
Taylor Swift,mad woman,3.95
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Taylor Swift,champagne problems,7.68
Ed Sheeran,Perfect,4.39
Taylor Swift,right where you left me - bonus track,0.14
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Fearless,4.03
Taylor Swift,Blank Space,3.86
Taylor Swift,invisible string,3.7
Taylor Swift,You Belong With Me,0.0
Ed Sheeran,Perfect,4.39
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Enchanted,5.87
Taylor Swift,Love Story,3.92
Taylor Swift,champagne problems,4.5
Taylor Swift,champagne problems,0.31
Taylor Swift,champagne problems,3.27
Taylor Swift,Love Story,0.02
Taylor Swift,Blank Space,3.86
Taylor Swift,willow,0.03
Taylor Swift,willow,3.58
Taylor Swift,Blank Space,3.86
Taylor Swift,champagne problems,11.4
Ed Sheeran,Tenerife Sea,4.02
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Red,3.72
Ed Sheeran,Perfect,4.39
Ed Sheeran,Shape of You,3.9
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,3.86
Ed Sheeran,Thinking out Loud,0.1
Taylor Swift,Blank Space,3.86
Ed Sheeran,Perfect,4.39
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,7.45
Taylor Swift,champagne problems,7.49
Taylor Swift,Enchanted,5.87
Taylor Swift,mad woman,3.95
Taylor Swift,cardigan,3.99
Taylor Swift,the 1,1.3
Taylor Swift,You Belong With Me,0.08
Ed Sheeran,Tenerife Sea,4.02
Taylor Swift,Love Story,3.92
Taylor Swift,exile (feat. Bon Iver),4.76
Ed Sheeran,Afterglow,3.09
Taylor Swift,willow,3.58
Taylor Swift,Enchanted,5.87
Taylor Swift,evermore (feat. Bon Iver),5.07
Ed Sheeran,Perfect,4.39
Ed Sheeran,Shape of You,3.9
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Red,2.07
Taylor Swift,Red,0.0
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",0.22
Taylor Swift,Red,1.67
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Love Story,0.46
Ed Sheeran,Shape of You,3.9
Taylor Swift,evermore (feat. Bon Iver),5.07
Ed Sheeran,Tenerife Sea,4.02
Ed Sheeran,Perfect,4.39
Taylor Swift,You Belong With Me,3.85
Ed Sheeran,Thinking out Loud,1.28
Shawn Mendes,Señorita,3.18
Shawn Mendes,Mercy,3.48
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Thinking out Loud,0.11
Shawn Mendes,Treat You Better,0.1
Shawn Mendes,Stitches,0.29
Ed Sheeran,Afterglow,3.09
Shawn Mendes,There's Nothing Holdin' Me Back,5.77
Ed Sheeran,Perfect,4.39
Ed Sheeran,Tenerife Sea,4.02
Shawn Mendes,Señorita,3.18
Shawn Mendes,Mercy,3.48
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Thinking out Loud,2.23
Ed Sheeran,Perfect,4.39
Taylor Swift,Red,3.72
Taylor Swift,Enchanted,5.87
Shawn Mendes,Señorita,3.18
Ed Sheeran,Shape of You,3.9
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,3.86
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Tim McGraw,3.87
Taylor Swift,willow,3.58
Ed Sheeran,Afterglow,2.77
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,3.86
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,3.49
Taylor Swift,Blank Space,3.86
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,3.86
Ed Sheeran,Perfect,4.39
Shawn Mendes,Señorita,3.18
Ed Sheeran,Afterglow,3.09
Taylor Swift,champagne problems,4.07
Ed Sheeran,Perfect,4.39
Taylor Swift,Blank Space,3.86
Shawn Mendes,Señorita,3.18
Ed Sheeran,Afterglow,0.14
Ed Sheeran,Afterglow,2.96
Taylor Swift,champagne problems,4.07
Ed Sheeran,Perfect,4.39
Taylor Swift,Blank Space,3.86
Taylor Swift,Blank Space,3.86
Shawn Mendes,Señorita,3.18
Ed Sheeran,Perfect,3.42
Ed Sheeran,Perfect,0.97
Taylor Swift,Blank Space,3.86
Shawn Mendes,Señorita,3.18
Ed Sheeran,Afterglow,3.09
Taylor Swift,champagne problems,4.07
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Perfect,4.39
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,3.86
Shawn Mendes,Señorita,3.18
Ed Sheeran,Perfect,4.39
Ed Sheeran,Afterglow,3.09
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,3.86
Shawn Mendes,Señorita,3.18
Ed Sheeran,Perfect,0.37
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Red,3.72
Taylor Swift,evermore (feat. Bon Iver),5.07
Ed Sheeran,Perfect,4.39
Ed Sheeran,Tenerife Sea,4.02
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,willow,3.58
Taylor Swift,exile (feat. Bon Iver),1.54
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,3.86
Shawn Mendes,Señorita,3.18
Ed Sheeran,Perfect,4.39
Ed Sheeran,Afterglow,3.09
Taylor Swift,champagne problems,4.07
